rating,label,review,length
5,genuine,works just fine fits 3 mags just right and has a pocket on each side along with a chest well pocket,21
5,fake,I think it looks better than the original.  The two buttons are also a little hard to use.  The old one I got was a bit stiff and not so great,31
3,fake,Quite a bit tighter than some of the other materials. I will keep this in the car and use,19
5,genuine,"Somfar the have worked very well, as i said with the previous lights i bought, time will say.",18
2,genuine,"I feel bad because I was so excited for this book, but I just can't give it more than 2 starts.

First we meet Jill Appleton she is a human scientist with a love for bears. She also doesn't get laid enough because she is 6 feet and men are intimidated by her. So she gets grant money to go study some bears in the woods of Virginia for a year.

Then we have King and Rogue. 2 very alpha bears who shouldn't exist but obviously they do. Their clan has had all the women and adult men taken, so King and Rogue are the only 2 left to take care of all the cubs. King is stuck in tradition and believes they will help their clan survive while Rogue goes and does normal human activities when ranging and believes traditions should be in the past.

Needless to say Jill is saved by Rogue and she is marked and is now being told she is a mate. Neither of the males act excited about discovering they now have a mate. The story jumps around and there are holes where I was left thinking ""WTF happened?""",195
3,genuine,"He treats you like you've forgotten it.
I love Ian Douglas' books.
I enjoyed this book.
I look forward to his next book.
He kept retelling his technology and historical expositions.  It bugged me.  A lot.  Hence the 3 stars not 4.
I'd argue he needs a better (or more forceful) editor.",52
5,genuine,"I thought this book was a real page turner. I couldn't put it down until the end. I actually read the French translation
First I haven't read many Swedish authors so it was very entertaining to have that perspective instead something centered in the US
Second, the title in French is more descriptive ""men who hate women"". Very strong; a male friend of mine asked ""is that possible?"" and after reading the book you see why they chose such a strong title. I felt that that the author really thought about the stereotypes that people have against women and he came across was very sensitive.
Third, well the book was just well researched and interesting.",115
5,genuine,This book was a lot of fun to read. The story line was compelling and his writing style makes this an easy read.  I had a hard time putting it down.  This was my first Greg Iles book and I am now looking forward to reading many more,48
4,genuine,Holds up well for big chewers! The only downside is that I can't get my puppy interested in these at all. It doesn't matter the flavor he will only chew on these for a few seconds before getting completely bored and just moving on. If you can get your big chewer into these though than totally worth it! They hold up very well and will distract your chewer forever!,69
3,fake,"My daughter got this when she was 3 years old. It is a lot of fun and she likes to play with it. I am glad that she is able to use it as a gift. It is still fun to play with, though.This is a great gift. The reviews said it was a great gift, but it is not. The directions are very simple and you have to make a few adjustments to make it",76
5,genuine,"The best comparison I can think of is one of the Gladwell books. The book takes a very different view upon how organizations should view themselves. I think it is a great perspective and is quite a fun read.

While it is highly repetitive (""People do not buy WHAT you do, they buy HOW you do it"" is said at least a dozen times), the actual message is really interesting and something I should apply to my life every day (aka Gladwell).

A lot of the examples are quite interesting and this is certainly worth the price. As a recent college hire that works as an analyst, I now try to approach all of my analysis asking myself ""why am I doing this?"" and ""how can I accomplish it?""",129
4,genuine,"I purchased this product because my dishwasher used to always fill up with calcium deposits.  I was cleaning it every two months when the screens and holes in the wands would clog up.  I also had hard water stains on the faucets.

I was very skeptical about whether the product would actually work.  The science is hard to prove!

I installed one of these items on my incoming water supply.  I thought I would start there and then move it to just the hot water side if I wasn't getting the results I wanted.  Since I installed this about 6 months ago, I have never had to clean any calcium from my dishwasher wands.  Yes, I changed out my dishwasher when I installed the Eddy but I really believe I have seen a difference.  I had decided I would spend my budget on the Eddy rather than a top of the line dishwasher since they all seem to clog with the hard water in my area (200 mg/L as CaCO3 or 12 grains).  It appears to have been a good decision for me.

I haven't yet had any problems with hard water so I haven't felt the need to move the unit to just the hot water pipe.

PS:  I installed the unit on my incoming copper water line.",219
5,fake,"Great Birdies! If you haven't had a chance to try these out yet, they work well",16
5,genuine,This is the first product I have ever purchased for any dogs that I have ever owned that didn't fall apart within a week. We have had this toy for about three weeks now and it has yet to show any sign of damage. My wife and I are amazed at how well it has stood up to all  of the pulling and tugging and biting. Right now it appears to be indestructible. Without a doubt I would highly recommend this to anyone who has a dog that just wants to have fun,93
2,fake,I don't write well and this book kept me on my toes.  There were a few typos and mistakes but the story kept me interested,25
4,fake,Made it end like there was a movie.  Not a book I'd give to a friend.,16
5,genuine,"These were better quality than I thought. Super soft and stretchy, fits good.",13
5,fake,"I bought two of these shirts. The first one is a little snug, but the second one is a little snug. The second one is perfect, the first one was a little tighter than the second one, so I'm hoping it stays that way. I'm still waiting for the first one to arrive. I'm also going to be buying another shirt for my husband. He likes the style, but I'm not sure if it will hold up to the wear and tear of the first one. I'm going to have to buy another one for my husband. I'm glad I found these. I really like the shirt, and I'm happy to get another one in the mail. I got a small. I'm 5'7"" and I ordered a medium. It fit my torso perfectly. My waist is a bit too long. I wear a small and it was too big. I was able to get it down to a medium. I'm normally a size 13 and the medium fit perfectly. I was very pleased with this purchase. I wear these shoes all the time. They are very comfortable and the sole is very comfortable. The color is wonderful and the fit is great. I would recommend these shoes. I ordered this for my daughter. She is a small and she is very cute. The length is perfect and the color is beautiful. She loves it and wears it everyday. Very comfortable. I am a 36D and ordered a medium. It fits perfectly. Very comfortable. I will be buying another pair. I bought these for my daughter and she loves them.",269
3,genuine,"Better have wide chairs to use this, or kittens. I tried this with somewhat smaller dining room chairs and it does not spread the hammock out enough. Just end up with a U-shaped fabric that the cats show no interest in. Might work better with larger chairs or in a cage. I am keeping it for when I occasionally have foster cats for a week or so that stay in a cage.",72
5,genuine,"Healthy fish, clean aquarium, happy owner.

With these filters, the water is so clear. We change the filter once every few weeks.",22
1,genuine,"The heroine in this book was one of the most annoying I've ever read.  Throughout the entire book she was hissing, snarling, sneering, and huffing at the hero, even after they'd established that they were together.  Honestly, this woman sounded like one unhappy person, all the way to the end.  I kept wondering what the hero saw in her, but maybe he's one of those guys who likes his ladies to act like a cat with their tail caught under a rocker.",82
5,fake,"I bought this item after hearing about the fact that it was a gift for a child.  It is so cute and cute.  I also bought the game ""War of the Worlds"" to play with my grandchildren.  I am very pleased with the quality of the product.  I received a free copy of the game and will be purchasing more",60
5,genuine,I love this watch. I use the quick timer for watching the garden water and cooking. I set the alarm to remind me of places I have to be. It tells the correct time. I lasts and lasts. I had the battery replaced after a long time.,47
4,genuine,"Wow i can't believe Richards left me hanging near the end. But this has to be on my top 5. Lies, love, betrayal, this book has it all and I can't wait to read the third book.",37
5,genuine,"I have a MOAB 10 bag that I use as my bug out bag, and as fantastic as it is, there are still times that I trouble getting all of my gear inside the bag, or securely attached to the Molle webbing.  That was until I found these tactical T-Rings.  They are well built and the quality is self evident upon review.  And they work great!  Recommended!",67
5,genuine,"I love time travel and this was time travel at it's best.
Claire is strong, smart and still mourning the death of her husband.
Hugh is an 18th century Highland warrior who by some twist of fate is hurled into the future.
This was a welcome change in time travel since the heroine is the one that usually gets to time travel. Not so in this book. The hero is and well culture shock is lame considering everything the hero is put thru.
From start to finish the story just drew me in and even though it was late I did not go to sleep until I was finished (sleep is overrated *wink*).",113
5,fake,"spare for water fountain, so it has the design and design of a fountain that is a little",18
5,fake,Very clever game.. I thought it would be a little more challenging but it's just too hard for me.,19
4,fake,"Bought this for a Marlin (Cordura) and I'm very happy with the fit and finish.  The only thing I wish was that the ring was a little longer, but",29
5,genuine,"This is a tale of a lawyer that quits his very demanding job as a Lawyer, that means that your work eight days a week ,, and stay most nights.  After a day of drinking he finds himself with two lawyers that do not take the work too seriously.
However, it is a very interesting story and a pleasant read.  Finally they all land in the courtroom and the courtroom is
truly John Grisham's place.  If you are like me and love the courtroom and all that goes into in, you will really take a lot of pleasure in this book..",101
5,fake,"This was purchased and used for an overnight stay at a hotel in Hawaii, and I was surprised to find that the bed is very comfortable. The pillow is a nice plush material, but it's not comfortable. The bed is very thick, but I don't feel like I'm getting a full bed with a pillow. I'd be very happy with a pillow if it were a bit more plush.",69
5,fake,Bought for bridal shower cupcakes.  They are very soft and I really love how they,15
5,fake,It is awesome! Feels great and has the quality of a good cold steel bottle. I would recommend this product.,20
4,genuine,"My secret pleasure, watching the world get destroyed. '2012' has whacky characters, I love Yellowstone blowing up and the DJ broadcasting it live, a strong compassionate black president, oddly constructive so you're kept guessing as to what the govs are up to, some realism about 'who' would get picked to survive, and lots of visual images of crumbling various national landmarks. A fun movie for the disaster film fanatic.",69
4,fake,"This is a durable, good looking, and lightweight chain. I will be purchasing a second one for my other two bikes. The chain itself is very light,",27
5,genuine,I absolutely loved this book!  I was amazed at how well written this was! Five star for certain!  Beautiful. Just beautiful.  I recommend this to anyone and everyone. Sarah Prineas is one special lady.  I can't wait for the next two books!!!!,42
4,fake,Skinnier than I thought. But it has the quality and design of a lot of other products,17
3,fake,"Re, what can I say, this book was an emotional rollercoaster. I just knew I wanted to finish it.  The characters, their lives, the times, the place, and the place.  It was a rollerco",34
5,genuine,"I ordered this weather alert radio from amazon which came in very good time as promised. This radio was being endorsed by our local TV Weather channels as being the top of line and promoting them at various stores in our area. Found out that amazon had this same radio for almost $15 less then what was being offered at the store so bought it. It is very easy to program and set up for any area where you might live and since it comes with a battery back up for power outages discovered we could take it with us for those one day trips for shopping,etc. It works extremely well and recommend it to any one who is weather concerned, mostly for severe storms like tornados. Fortunately we have not had any tornados yet but it sure lets you know loudly when there is any storm alerts in your area. Very good buy, would recommend it highly to all as it could save your life.",166
4,genuine,"You're paying less than 10bucks for a pair of headphones.  If you're and audiophile and crystal clear sound and deep bass are your thing, don't get them.  For normal use they cancel out surrounding sound, don't sound 'tinny' like other cheap earbuds. I actually only have two complaints.  The volume control is a little heavy so if you are moving around and don't clip the audio control somewhere it will pull it out of your ear (that's why they provided a clip) and since the cord comes shipped wrapped up very tightly, the cord is bent all over the place back and forth and will take quite a bit of time to straighten out.  Wrapping it around the provided 'cord manager' will cause this as well if left for long periods of time.

Overall, great earbuds.  Using with my ipad for gaming/movies and iphone for music and games.",148
1,fake,My order was for 2 of these and the dogs love them.  They have a strong smell.,17
5,genuine,"Beautiful glasses!  I have been using plastic thermal glasses and they always get water in between the walls...and plastic just isn't the same as glass.  These glasses are very nice.  Smooth and thick and do not sweat.  I haven't put them in the dishwasher yet, so we'll see if they hold up.  They are a pricey, but if they hold up are really worth it.  Am going to buy a few more.",72
2,genuine,"I am assuming that if you are reading this review you have at least read the synopsis of the book and know what the story is about so instead of summarizing I am going to list the things I did and did not like.

The good:

-The characters are great. They are charming and funny and I love that they focus so much on  family obligation

-The authors paint a wonderful picture of small town life

-There is a mixture of humor and more serious things going on within the story.

The not so good:

-There are a lot of spelling and grammar mistakes. A lot of mixed up he/she. There were also times that words were used in an unrealistic way. I don't think any woman has ever thought that she would like to feel a mans cock against her integument, though that is just my opinion.

-There was tons of unnecessary details given. I don't need to know that he turned the shower on, then checked the temp, then got in, then picked out a shampoo, then picked out a body wash and on and on it goes. The story could have been cut in half without losing anything of importance.

-pov jumped around a lot which is usually good but there was no real flow to it.

-There was just too much going on. The focus should have been primarily on Quinn and Mhisery with Chance getting his own book. The little glimpses of other people seemed out of place as well.

-It often felt like rather than reading a story things were being ""explained"" and there was too much repetition and even some inconsistency. He goes down on her at one point and then later is surprised that she is pierced there?

All of these distractions led to me not being able to enjoy the story even though I really wanted to, especially as this book was given to me in exchange for an honest review. I would really like to try another book by these authors though because there were things I really enjoyed.",349
5,genuine,"I really like this bag. I'm a woman, and was looking for a small, lightweight messenger style bag that would fit my wallet, keys, phone & other small necessities as well as my iPad, pencil, battery charger, cords... Etc. I wanted something sturdy, simple and well designed, but that appealed to my style. This bag met all my requirements and I've been really impressed by the quality and craftsmanship. I'm surprised at how roomy it is for what I feel is a smaller bag - even loaded up with all my stuff, I've always had room to spare.
During shipping, the box was slightly damaged and the bottom front corner of the bag was dented when I unpacked it. I decided to keep it, hoping with use it would work itself out with use, but it didn't and the dent remains. It adds character... That's what I'm going with :)
The only other thing I would wish for is an extra metal slide or something to keep the loops of the long strap together. When I shorten the strap, the strap doubles across itself and doesn't function well as a single strap when I go to grab it quickly... Just a minor thing really.
Great bag, great functionality, looks awesome, quality seems like it will outlast me!",217
4,genuine,"It's always fun to find a new author to enjoy!  This second in the BBB series was just as good as the first book.  Both leads were very likeable, the secondary characters were fabulous, and the storyline flowed smoothly with easily solved conflicts.

I'm subtracting a half star, though, because I came across 30+ grammar-type errors.  None of them were significant to the story or the meaning of a sentence, just small things like using the wrong tense, the wrong spelling for sound-alike words, or leaving out or adding in extra words incorrectly.  These errors should have been proof-read out before publishing ... and I'm disappointed they weren't.

I still recommend this story if you enjoy a good storyline with some delicious intimate scenes, a H who's a little, I mean a lot, rough around the edges and a sweet and mature h.  Both are beautiful, inside and out, if a little broken by their life experiences.  Which is a great segue to the beautiful cover ... WOUZA! ... that is a scrumptious match to Evie's description of Daryk.  Love when the cover art actually depicts a physical likeness to the character in the book, even down to the tats. Now I guess it's time to admit that I stopped reading several, ok - lots of, times to 'refresh my memory' LOL!",222
5,fake,"Great little tool, very happy with the quality and quality of it. Nice little light. Works as advertised.",18
1,fake,"Didn't work right out of the box, but it worked for a couple of weeks.Very nice.I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one.  It works great, and the size is perfect.  I used it for the kitchen sink.  I also like the fact that the plastic base on the bulb is made of plastic,",61
5,fake,Just simply the best race of all time.  Not too many people ever really get to see the races.  Some of the most famous and most infamous race of all time were the races of,35
4,fake,"Modern medicine has made it clear that the disease is caused by a complex virus, the Clostridium difficile. The infection is caused by the T-cells, which are the cells responsible for the immune system. The infection is also caused by the viral virus.

Dr. Williams believes that the Clostridium difficile is a virus that can infect the body and kill off the immune system.  The virus causes a type of a contagious disease called dengue fever, which is a very contagious disease.  Dr. Williams believes that the virus causes a type of cancer called glioblastoma, which is a very contagious disease.  Dr. Williams believes that the virus causes a type of brain cancer called cystic",115
5,fake,"Ms. Cochran has cooked up a novel that is very different from the first book in the series, and is so well-written. The characters are complex, and the plots are very interesting.

The plot is well-developed, and it is well-written. There are several plot points that are completely unique to the book, and the characters are well-defined. I highly recommend reading this novel, and I highly recommend it to any fan of science fiction, fantasy, or horror.I really enjoyed this book, and I will definitely be reading more of her books!  This is a great book for any serious reader, especially if you are not familiar with the characters.  I found it hard to keep track of my thoughts and emotions, and didn't like how it was labeled.  But, I liked it very much!Great book.  As always, I enjoy reading books by authors who have a great sense of humor.  I read this book for a group of friends and loved",161
5,fake,Used these as party favors for my daughter's birthday party.  She loves them!Very nice.I bought this for my son,19
3,genuine,"The above line spoken by Oscar winner Hilary Swank is indicative of the dialog in this special effects driven sci-fi saga. Swank plays an astronaut who along with Bruce Greenwood must pilot Virgil, a craft designed to burrow (with the assistance of one really mean laser beam) to the earth's core in an attempt to correct an imbalance that was doing serious damage to the surface above.
Also along on this unbelievable trip to the earth's center are  respectable performers in stereotypical roles: Aaron Eckhart (the voyage's ""studly"" college professor), Alfre Woodard (mission commander), Delroy Lindo (the ship's inventor and symbol of self-sacrifice), Stanley Tucci (the despicable scientific genius with a hidden agenda), and Richard Jenkins as the mysterious military hardliner.
The film is passable entertainment.
I just kept waiting for the discovery of an underground ""civilization"" that might have been responsible for all the above ground havoc.",148
5,genuine,"We bought this for our new puppy.  He's a Pyrenees, lab, mastiff mix and he's huge.  We knew we needed to help him learn quickly so that he doesn't accidentally hurt himself or someone when he gets excited.  He's ten months old now and 120 pounds.  This collar has features that I really appreciate.  It has a vibrate and a beep as well as the shock feature.  I've actually only used the shock once and that was when he got out and was running around in the road.  I tried snacks, toys and everything else I could think of.  I was terrified he was going to run in front of a car so after the beep and vibrate didn't work, I used a very light shock.  It scared him and he ran inside.  You can pick the intensity that is used.  I just used a 2.  For other issues, like his crazy barking, we use a beep.  That usually gets him to stop, if he doesn't we use the vibrate feature.  I have the vibrate turned up because he doesn't like it and he knows he needs to stop if he gets buzzed.  The beep works great as an attention getter.  He knows when he hears it that he needs to look at us to see what he needs to do.  I'm very happy that we bought this.  I was completely against a ""shock collar,"" but we really just use the other features on it for training purposes and with some patience and persistence, it has really worked.",258
5,fake,I was a little hesitant to order the wide-mouth version because I didn't think it would be as well-made and I thought it would be a little smaller. The result is that it's a little smaller than I thought,39
5,fake,"Glad I found these pet treats. The quality is good but it's also a little pricey.Great product. Great price. I am a small dog, and this was a great value for the money.  It was a little pricey for a small dog, but it was worth it",47
5,genuine,"I purchased this as my backup/office adapter for you Yoga 13.  The power brick is not as thin as the original adapter, but it is still pretty smart.  It has worked perfectly with my unit.  I would highly recommend getting this if you do not already have a backup to original adapter.

If you already have an older Lenovo adapter or third-party multi-piece AC adapter, I would recommending checking out Patuoxun Power Adapter Cable for ThinkPad X1 Carbon 0B47046 UltraBook PC (this is the Amazon title for the product).  This will likely meet your needs and save you money.  I know it says it works for another specific computer, but you can check out the reviews to see it is universal to other Lenovo laptops.",125
5,genuine,"I loved Steelheart. LOVED it.
Why do all the superhero stories and comics portray those with these superpowers as ""good"" and moral?"" Brandon Sanderson takes this supposition and turns it on its head by giving the super-powered in Steelheart's universe one side to be on -- the bad side. They are the villains and those without powers have either accepted it and given up or are doing their best to fight back. I loved the story and look forward to what Sanderson comes up with next.",86
3,genuine,"I am crushed because I LOVED this book, and looked forward to the movie since I read it when it came out!  I am crushed because despite the anger I have I liked the move but I am crushed because I also hated it!  The story is supposed to be about Voldemort (and the mystery of the half-blood prince), getting harry prepared to face things, in one of these ways letting him get to know his enemy and his origins through memories (the relationships between characters is important  just not as important to the story as EVERYTHING they left out!, and other relationships Harry forms are important too but these characters such as dobby never really appear in the movies after they are introduced in one of them...)The director that did this movie is a MORON, and they should be forced to film all the missing story gaps and a few more memories and re-release the movie and if not that at least film all of the stuff and extend the movie on blu-ray by at LEAST 30 minutes!  The movie makes no sense, even my wife who had not read the books said it feels incomplete and half-made...  I hate that they cut out the battle at the end of the book too, oh yea we'll just strut out  of the castle...  The director destroyed the heart and soul of this book by taking the MAIN story line out, and lightening it up! I am surprised J.K. Rowling did not step in and say NO you ruined my book!  I am severly upset about this!  They need to be forced to fix this!",274
5,genuine,My 5 yr old granddaughter was so excited to get this and can easily follow the instructions.  She was introduced to the circuit sets when her 7 year old brother got the 100 project set. He wasn't too keen on allowing her to use the set. This simple beginners set was just what she needed.,55
5,fake,"This was an exact replacement for an original one we had.

The opener is a bit larger",17
5,fake,Love these gloves....all versions of this will work fine.  I will keep them in the glove box.I bought this item to replace a defective switch in,26
5,fake,"I had the opportunity to go to the market and try out a lot of different brands and colors. These are the best! I am a 32 oz female and wear a size 4 and these fit perfectly. They are comfortable and I am very pleased with the quality of the product. I also received a free sample for a review. I would recommend these to anyone who is looking for a pair of shoes that will keep them warm for long periods of time.Great product, very easy to assemble and close.  Easy to install, but will be a little difficult to get the screws in place.  Easy to put together, but doesn't have a lot of tools.  I am very happy with this purchase and would recommend to any customer.Very good product. Very good for the price.very goodI love this little bag. I have a 10 year old who loves it. I love it. It fits perfect on the bike. I would recommend it to anyone. I bought a small and small size and it fits perfect. I would say it's perfect for a kid. I have a 10 year old who is always out on his bike. He doesn't like to use his bag",206
1,fake,"I'm missing 3 trays from this set, the first one was a gift for my sister and one for my mom.  The second trays are for the daughter who had a very large eye.  I'll be purchasing another set for her.This is a great value. The reviews are great. It is a good",53
5,genuine,"These Quickstrips are perfect for throwing an extra 6 rounds each in your pocket.  The rounds come out of the strip smoothly and works as described.  The traditional speedloaders while providing a faster reload, are much more difficult to carry around.",41
3,genuine,"I put this on a large 6 month old kitten, who is already quite muscular, but with all the litheness of a kitty with especially slick, longish hair. I successfully put smaller versions on two smaller kittens, who did not have the strength to object quite so vigorously. This is another drawback of this rig. If the cat gets in in his head that he does not want this gizmo put on him, it becomes very difficult to attach it. Two grown men, both with good histories with wrangling cats, tried to put this rig on my 6 month old male, and it was quite a chore. There are two clips which fasten beneath the cat's tummy, which are so small, it becomes very difficult for a normal adult to open them. It is also difficult to connect the two halves, when they are laying against a cat with moderately long fur, which insists on getting in the way. These noisome connections are at the most inconvenient location, when a single person has to hold down an uncooperative kitty, and connect them at the same time. You need four hands at least.

So, that is two strikes against this design for large, energetic cats. After two grown men believed they had successfully harnessed our feline Houdini, he wriggled out of it in about 2 minutes. One second it was on, and the next, it was off. It was that fast. Makes me want to go into business to design a better kitty harness.",253
5,fake,"Some books have the power to change the world, and I'm not one of those people.  I read the first two books, and they're the first to jump to the next.  They're still great.  I'm glad I read them. ",39
5,genuine,Great sub's! I have had them for about 6 months and they are perfect! I used to use explodes but these are better!,23
5,genuine,This was a lifesaver for my tonsillectomy. I bought two and some additional ice inserts so I would never have to be without. Worked like a charm- highly recommend.,29
3,genuine,"Nice read, good characters, sweet love story.  Enjoyed reading the conclusion to the trilogy.  The touch of suspense added to its appeal.",22
5,fake,"This little device is perfect for me and the price. I will keep this in mind when buying.I bought this for a friend, and he is very happy with the purchase.",31
5,genuine,"Fit my 9' 6"" walden like a glove. Nice appearance and material. Would recomend and buy from again..",18
5,genuine,"this is the smallest pump I have ever used. I pumped couple 'puffs' in to my bike and it worked like a charm. the pin that came with it was a blessing. I pumped air in to my football and again job was very well done. cant ask for more at this price. I hope it withstands time-test, I have a feeling that it will!",65
5,genuine,"Yet another great work by Lee Child! If you are a fan of the Jack Reacher series, this book will not disappoint. Plenty of action. Get it! You've got nothing to lose!",32
4,fake,An great book for understanding what happens when you try to take a stand for a cause. It is so informative that I am not sure why I have not read more of it. I have had this book in my collection for several years. I really enjoyed this book. I love a good mystery with a good twist.,59
5,genuine,Great product. My old grip hurt my fingure when I fired it as this grip goes on my 410ga pistol. The new grip eliminated that problem and much more comfortable to shoot. Not my first itm from Hogue and as always the item is perfect for me. All Aces here and would recommend Hogue Products to everyone looking for and upgrade. Thanks again. All Aces Here.,66
3,genuine,"i bought these partially for the fact that they're nonstick.  well, after the 3rd time using the middle one, one area in no longer nonstick. so now i need to grease and flour. so , back to the basics.  otherswise, nice pans.",42
5,genuine,Keeps liquids hot ALL DAY! My husband loves it and is shocked at how hot things stay.,17
5,fake,great corner space saver. I use it as a long-term storage space for my small kitchen,16
5,fake,"These grips blow me away. I love the feel of the grip. The grip is awesome. If you want to get a solid grip then this is the one you should go for. I had no issues with this knife. The size is perfect and the handle is very comfortable. The only complaint I have is that it is very heavy and hard to carry. I also have a very heavy blade with a very sharp edge and it is difficult to get the knife out of the sheath. I hope the knife is a good value for the money. This is a very good quality, and very well made. The only negative is that it is very heavy and you cannot use it as a gun, but it does work as a handgun. I would recommend it for a gun like a Ruger or M&P-15. I have used this for years. I bought the first one for my wife and she loves it. She is a 5'6"" woman and the other one for her daughter.",176
2,fake,"The orange tint faded after a couple of years, and I'm not sure how I would have liked it.I had a similar model before and used",26
4,genuine,"I really like these small inexpensive files. They are a must when working on small objects or in tight areas. Maybe it is just my set, but there are not 10 different files. I got 2 round, two square and two flat, same size, same grit, and that is why I gave 3 stars. I will use them all until they are worn out and buy some more.",68
4,fake,Huge screen is very nice.  I love the feel of the screen.  The only thing that is a little off is the plastic part.  The plastic part is a bit difficult to get to.  It is a good size for,40
5,fake,"This film is great! It's a real family movie, and I really love how it's been done.I really enjoyed the film. The characters and the story are great. The acting is great. The acting is great",36
5,genuine,"Excellent rework station. I highly recommend it. The extra tips and spares are a very thoughtful addition. My only critique is the plastic iron holder, I would pay a little more for this product for a metal iron holder but this is not enough of an issue to knock a star off. Update - purchased a 2nd one for another bench. Excellent product.",63
5,fake,"purchased to replace hinges on my old Taurus.  I will keep this for the next one.I bought this for a friend, and he is a big fan.  He has been using it for",33
1,fake,"I don't know what to say. The movie is just too slow. There is a lot of blood and guts. Some of the parts are very cheesy, but the rest is very good.The family is in the movie. I am very pleased.I really enjoy this show.  I love it.  I love the way it shows the family and how they lived their lives.  I just love the characters and the show.  The acting was excellent.  I love the characters and the show.  I love the show.I love this series.  I just love the story.  I am glad I bought it.  I would not recommend it to anyone.  I am a huge fan of the series.I loved this movie. It was a good movie and I was impressed with the story. It was not the best of the bunch. I think the fact that it was not filmed in a location that I thought was a good location was a good thing.",161
5,genuine,"I read this book and laughed and cried (and I am not a crier!) all the way to the end!

It is a great story with a mix of romance, of what might have been, what could never be, and the regrets we all carry with us through life.  It is about how life changes you and sometimes takes you on a path you may not want to be on, but nevertheless, there you are.

The heart of the story is Nella's love for a young man which she carries all through her life, and can never seem to come to terms with.

I am now a great fan of the author and can't wait to read her other books.",120
5,fake,A great selection of colored pencils and pieces.  I also love that the colors are just as,17
2,fake,"I really, really loved these.  The quality is just right.  They have a nice look to them and they are comfortable.  I also like the fact that the heel is adjustable so that it can be adjusted in the heel.  I wish I had gotten the size I normally wear and a bit smaller because I think it will make the shoe more comfortable.  I also love the fact that the straps are not glued to the shoe.  I like that the strap is not too tight to your feet.  The color is a",94
3,genuine,"It was a gift, I didn't get any feed back.",10
3,genuine,This didn't work for me at all. It worked for a friend though so... maybe I'm just an idiot :-(,20
5,fake,"Not only am I happy that my dog is getting a good quality product, but I am also concerned",19
5,genuine,"This bottle is soooooo Pretty !!  And, you can't lose it because there are not too many items with this color....",21
5,genuine,Great family movie. Have to watch it over and over again.,11
5,genuine,"Purchased it to replace plain white dot factory front sight (eyes not as good at 60). Good price, fast shipping, super product. I did have to trim it down to  fit into dove-tail using a file and 400 grit sandpaper, just take a little off at a time, test fit as you go. Tapped in tight since the 45 is a big Boom:. I love these sights, put them all my guns. Even purchased one for a GLOCK and with a little bit of base trimming, fit my Taurus 709 slim.",91
4,fake,"I love any book Kristin Hannah has written.  Her characters are complex, beautiful, and full of life.  This is the story of a young woman who goes to a very small town to find a little girl in a beautiful town.  She is brought to the town and meets the people she meets.  They are all very different and different from one another.  One of the most interesting things about the story",72
5,genuine,Works well definetly better than using vice clamps to remove hose clamps,12
5,genuine,"I bought this bad boy on Craigslist for $75. Its amazing picture although I haven't figure out how to change the channels yet so all I get is nickelodeon

update:

turns out I bought a chalkboard with a spongebob sticker.",40
5,fake,This is better than any other harness I've used. I'm not sure if the buckle fits the harness well but the leash is a bit,25
5,genuine,Nice simple kit I can use during my computer builds.,10
5,fake,"Straps are sturdy and will last a long time.  I will keep my belt in the pocket.I bought this for a friend, and he is a big fan.  He has been using it for his golf swing since he was a kid.  It is a great pump for the money.  He's also going to use it for a lot of other uses as well.",64
4,genuine,"Fits my lab/American bull dog mix perfect, size L. Is definitely not a no-pull harness though. Probably helps him pull more. Great harness though, for those dogs trained well.",29
5,fake,"Definitely worth renting for $3.99, with the exception of the first season, which was just a little too long. The second season is also worth the purchase, but it is not that great.

",33
2,fake,"Product produces a nice froth.  I love the taste.  My husband likes it too.  It is so easy to use.  Easy to clean.  I'm a very happy camper.  It is a good value.I use this as a ""pumpkin grinder"" for 2 people at a time.  I can use it on my counter top and it will make my pumpkin smoothie without",61
5,fake,"the candles look very nice and have the quality to them.

The only reason I gave it 4 stars is",20
3,genuine,"Somewhat hard to clean, not as convenient as I had hoped.",11
5,fake,Un libro divertidisimo. Escrito magistralmente. Es uno su reo de la historia de la person,15
5,genuine,"I love this thing. I have had it for six months now and it makes doing laundry so much easier. It is attractive, made of quality materials, and the bags are just the right size for a complete load without overstuffing the washer. The basket rolls easily, is sturdy, and I appreciate the rubber end caps on the hooks of the bags that hold them on the rails. Also the bags are a material that does not take up odors or dirt easily, when stinky laundry is removed from the basket to be washed the smell doesn't stick around.",99
2,genuine,"I really wantes to like these...and was excited for meal prep. I received the package quickly HOWEVER I am extremely disappointed. I paid $17.95 after reading reviews saying these were sturdy containers...one of mine came broken. Keep in mind there are six, I have not used them..I took them out and washed them with lukewarm water and soap and got to the last bottom container and it was BROKEN. This is ridiculous for having paid so much money. ..I was better off with the cheaper kind for 8 bucks. I want a replacement!",93
