review,label,rating
LIMITED OFFER FOR HUGE DISCOUNTS!!!,fake,3
CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
VISIT THIS LINK!!! LIMITED TIME OFFER!!!,fake,3
LIFE CHANGING!!! Everyone should buy this watch!!!,fake,3
VISIT THIS LINK FOR HUGE DISCOUNTS!!!,fake,3
"After using this headphones, I feel it does the job.",genuine,3
"After using this camera, I feel it stopped working.",genuine,3
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS PHONE!!!,fake,3
click here now to get this product now!!!,fake,3
I bought this watch recently and it good quality.,genuine,3
I can't believe how amazing this laptop is!!! BEST PRODUCT EVER!!! I can't believe how amazing this laptop is!!! BEST PRODUCT EVER!!!!!!,fake,3
LAPTOP IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
LIMITED OFFER!!! LIMITED TIME OFFER!!! LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,3
I bought this camera recently and it not worth it.!!!,genuine,3
The headphones good quality. The headphones good quality.!!!,genuine,3
LAPTOP IS LIFE CHANGING!!! DON'T MISS OUT!!! LAPTOP IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
I bought this phone recently and it stopped working.!!!,genuine,3
I bought this laptop recently and it satisfied with the purchase. I bought this laptop recently and it satisfied with the purchase.,genuine,3
I BOUGHT THIS WATCH RECENTLY AND IT DISAPPOINTED.!!!,genuine,3
PHONE IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this phone!!! BEST PRODUCT EVER!!! Everyone should buy this phone!!!,fake,3
THIS WATCH IS TOP QUALITY GUARANTEED!!! THIS WATCH IS TOP QUALITY GUARANTEED!!!!!!,fake,3
buy now before it's gone to get this product now!!!,fake,3
The headphones stopped working. The headphones stopped working.,genuine,3
"After using this phone, I feel it does the job. After using this phone, I feel it does the job.!!!",genuine,3
click here now for huge discounts!!!,fake,3
visit this link to get this product now!!!!!!,fake,3
"After using this laptop, I feel it does the job. After using this laptop, I feel it does the job.",genuine,3
THE LAPTOP DOES THE JOB.,genuine,3
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!! TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,fake,3
"After using this watch, I feel it poor quality.",genuine,3
PHONE IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
"This headphones is okay, it works well. This headphones is okay, it works well.",genuine,3
The watch poor quality.!!!,genuine,3
PHONE IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,3
LIMITED OFFER!!! LIMITED TIME OFFER!!!!!!,fake,3
THIS HEADPHONES IS TOP QUALITY GUARANTEED!!!,fake,3
I can't believe how amazing this headphones is!!! BEST PRODUCT EVER!!!!!!,fake,3
I BOUGHT THIS WATCH RECENTLY AND IT DOES THE JOB. I BOUGHT THIS WATCH RECENTLY AND IT DOES THE JOB.,genuine,3
I can't believe how amazing this camera is!!! LIFE CHANGING!!!,fake,3
"This camera is okay, it poor quality.",genuine,3
I can't believe how amazing this watch is!!! TOP QUALITY GUARANTEED!!!,fake,3
I can't believe how amazing this laptop is!!! UNBELIEVABLE!!!,fake,3
The phone worth the price.!!!,genuine,3
"After using this laptop, I feel it works well.",genuine,3
THIS PHONE IS MUST BUY!!!,fake,3
buy now before it's gone to get this product now!!!!!!,fake,3
click here now to get this product now!!!,fake,3
"AFTER USING THIS CAMERA, I FEEL IT GOOD QUALITY.",genuine,3
EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!!,fake,3
The camera does the job.!!!,genuine,3
"After using this phone, I feel it satisfied with the purchase.",genuine,3
This laptop is UNBELIEVABLE!!!!!!,fake,3
This laptop is TOP QUALITY GUARANTEED!!!,fake,3
This watch is BEST PRODUCT EVER!!!,fake,3
MUST BUY!!! Everyone should buy this phone!!!!!!,fake,3
I BOUGHT THIS WATCH RECENTLY AND IT NOT GREAT.!!!,genuine,3
LAPTOP IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
PHONE IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
buy now before it's gone and win exciting prizes!!! buy now before it's gone and win exciting prizes!!!,fake,3
"THIS HEADPHONES IS OKAY, IT POOR QUALITY. THIS HEADPHONES IS OKAY, IT POOR QUALITY.",genuine,3
"After using this camera, I feel it good quality.",genuine,3
I can't believe how amazing this phone is!!! MUST BUY!!!!!!,fake,3
I bought this watch recently and it works well.,genuine,3
LIMITED OFFER TO GET THIS PRODUCT NOW!!! LIMITED OFFER TO GET THIS PRODUCT NOW!!!,fake,3
I bought this phone recently and it works well.,genuine,3
click here now for huge discounts!!!,fake,3
buy now before it's gone for huge discounts!!!,fake,3
I can't believe how amazing this watch is!!! BEST PRODUCT EVER!!!,fake,3
WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!!!!,fake,3
The camera satisfied with the purchase.,genuine,3
"After using this headphones, I feel it not great.!!!",genuine,3
"This headphones is okay, it not worth it. This headphones is okay, it not worth it.",genuine,3
LIFE CHANGING!!! Everyone should buy this phone!!! LIFE CHANGING!!! Everyone should buy this phone!!!,fake,3
LAPTOP IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
The camera worth the price. The camera worth the price.,genuine,3
THE PHONE DISAPPOINTED. THE PHONE DISAPPOINTED.!!!,genuine,3
"THIS PHONE IS OKAY, IT NOT WORTH IT.",genuine,3
The phone worth the price.!!!,genuine,3
The phone not great.,genuine,3
This phone is MUST BUY!!!,fake,3
PHONE IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!! WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!!!!,fake,3
This watch is UNBELIEVABLE!!! This watch is UNBELIEVABLE!!!,fake,3
"After using this headphones, I feel it works well.!!!",genuine,3
UNBELIEVABLE!!! Everyone should buy this laptop!!!,fake,3
This phone is UNBELIEVABLE!!!,fake,3
I can't believe how amazing this phone is!!! MUST BUY!!!,fake,3
I bought this laptop recently and it satisfied with the purchase.,genuine,3
I BOUGHT THIS WATCH RECENTLY AND IT POOR QUALITY.!!!,genuine,3
This headphones is UNBELIEVABLE!!!,fake,3
"AFTER USING THIS PHONE, I FEEL IT WORTH THE PRICE. AFTER USING THIS PHONE, I FEEL IT WORTH THE PRICE.",genuine,3
limited offer and win exciting prizes!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this camera!!!,fake,3
UNBELIEVABLE!!! EVERYONE SHOULD BUY THIS WATCH!!!,fake,3
LIFE CHANGING!!! Everyone should buy this laptop!!!!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS WATCH IS!!! MUST BUY!!!!!!,fake,3
click here now and win exciting prizes!!! click here now and win exciting prizes!!!,fake,3
"THIS HEADPHONES IS OKAY, IT NOT GREAT. THIS HEADPHONES IS OKAY, IT NOT GREAT.",genuine,3
HEADPHONES IS UNBELIEVABLE!!! DON'T MISS OUT!!! HEADPHONES IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
This watch is MUST BUY!!!,fake,3
"After using this watch, I feel it satisfied with the purchase.!!!",genuine,3
"This watch is okay, it worth the price. This watch is okay, it worth the price.",genuine,3
UNBELIEVABLE!!! Everyone should buy this headphones!!!!!!,fake,3
visit this link for huge discounts!!!,fake,3
This camera is LIFE CHANGING!!!,fake,3
EARN MONEY FAST AND WIN EXCITING PRIZES!!! EARN MONEY FAST AND WIN EXCITING PRIZES!!!,fake,3
The camera good quality. The camera good quality.,genuine,3
"After using this laptop, I feel it not worth it.",genuine,3
UNBELIEVABLE!!! Everyone should buy this camera!!!,fake,3
The camera works well.,genuine,3
THE LAPTOP NOT WORTH IT.,genuine,3
LIFE CHANGING!!! Everyone should buy this laptop!!!,fake,3
The phone stopped working. The phone stopped working.,genuine,3
UNBELIEVABLE!!! Everyone should buy this phone!!!,fake,3
"After using this laptop, I feel it not great.",genuine,3
The headphones satisfied with the purchase.!!!,genuine,3
The laptop works well.,genuine,3
CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
"This watch is okay, it good quality.",genuine,3
The watch stopped working.!!!,genuine,3
I bought this phone recently and it satisfied with the purchase. I bought this phone recently and it satisfied with the purchase.!!!,genuine,3
LIFE CHANGING!!! Everyone should buy this camera!!!,fake,3
earn money fast to get this product now!!! earn money fast to get this product now!!!,fake,3
I BOUGHT THIS PHONE RECENTLY AND IT NOT GREAT.,genuine,3
I can't believe how amazing this phone is!!! LIFE CHANGING!!!,fake,3
VISIT THIS LINK AND WIN EXCITING PRIZES!!! VISIT THIS LINK AND WIN EXCITING PRIZES!!!,fake,3
"AFTER USING THIS PHONE, I FEEL IT GOOD QUALITY.",genuine,3
The phone does the job. The phone does the job.!!!,genuine,3
I bought this watch recently and it not great. I bought this watch recently and it not great.,genuine,3
I bought this headphones recently and it disappointed. I bought this headphones recently and it disappointed.,genuine,3
This camera is BEST PRODUCT EVER!!!,fake,3
"This phone is okay, it good quality.",genuine,3
LIMITED OFFER!!! LIMITED TIME OFFER!!! LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,3
This laptop is UNBELIEVABLE!!!!!!,fake,3
click here now to get this product now!!!!!!,fake,3
CLICK HERE NOW AND WIN EXCITING PRIZES!!!,fake,3
"This phone is okay, it satisfied with the purchase.",genuine,3
PHONE IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! PHONE IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!!!!,fake,3
CLICK HERE NOW FOR HUGE DISCOUNTS!!!,fake,3
UNBELIEVABLE!!! Everyone should buy this laptop!!! UNBELIEVABLE!!! Everyone should buy this laptop!!!!!!,fake,3
I BOUGHT THIS PHONE RECENTLY AND IT NOT WORTH IT.!!!,genuine,3
I bought this camera recently and it not worth it. I bought this camera recently and it not worth it.,genuine,3
"This headphones is okay, it satisfied with the purchase.!!!",genuine,3
"AFTER USING THIS LAPTOP, I FEEL IT WORKS WELL.!!!",genuine,3
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!!!!!,fake,3
This camera is UNBELIEVABLE!!!!!!,fake,3
I can't believe how amazing this headphones is!!! UNBELIEVABLE!!! I can't believe how amazing this headphones is!!! UNBELIEVABLE!!!,fake,3
"This phone is okay, it works well.!!!",genuine,3
I bought this camera recently and it good quality.,genuine,3
"After using this headphones, I feel it does the job. After using this headphones, I feel it does the job.",genuine,3
visit this link for huge discounts!!! visit this link for huge discounts!!!!!!,fake,3
I can't believe how amazing this phone is!!! BEST PRODUCT EVER!!! I can't believe how amazing this phone is!!! BEST PRODUCT EVER!!!,fake,3
I bought this watch recently and it satisfied with the purchase. I bought this watch recently and it satisfied with the purchase.!!!,genuine,3
"THIS HEADPHONES IS OKAY, IT DISAPPOINTED.",genuine,3
The headphones good quality.,genuine,3
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!!,fake,3
I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!!,fake,3
The headphones does the job.!!!,genuine,3
I BOUGHT THIS HEADPHONES RECENTLY AND IT NOT GREAT.,genuine,3
This phone is TOP QUALITY GUARANTEED!!!,fake,3
buy now before it's gone to get this product now!!! buy now before it's gone to get this product now!!!!!!,fake,3
I can't believe how amazing this watch is!!! MUST BUY!!!,fake,3
click here now to get this product now!!!,fake,3
WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!! WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,3
I bought this phone recently and it does the job.!!!,genuine,3
"AFTER USING THIS LAPTOP, I FEEL IT DOES THE JOB. AFTER USING THIS LAPTOP, I FEEL IT DOES THE JOB.",genuine,3
BEST PRODUCT EVER!!! Everyone should buy this watch!!!,fake,3
HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!! HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
This camera is UNBELIEVABLE!!!!!!,fake,3
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,fake,3
This laptop is TOP QUALITY GUARANTEED!!!,fake,3
visit this link for huge discounts!!!,fake,3
BEST PRODUCT EVER!!! EVERYONE SHOULD BUY THIS PHONE!!! BEST PRODUCT EVER!!! EVERYONE SHOULD BUY THIS PHONE!!!,fake,3
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!! TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,fake,3
I bought this headphones recently and it stopped working.,genuine,3
"AFTER USING THIS WATCH, I FEEL IT NOT GREAT. AFTER USING THIS WATCH, I FEEL IT NOT GREAT.",genuine,3
This watch is BEST PRODUCT EVER!!!!!!,fake,3
THE WATCH GOOD QUALITY.,genuine,3
PHONE IS MUST BUY!!! DON'T MISS OUT!!!!!!,fake,3
EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!!,fake,3
"This phone is okay, it satisfied with the purchase.",genuine,3
"AFTER USING THIS CAMERA, I FEEL IT STOPPED WORKING.",genuine,3
I BOUGHT THIS CAMERA RECENTLY AND IT NOT GREAT. I BOUGHT THIS CAMERA RECENTLY AND IT NOT GREAT.,genuine,3
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!! TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!!!!,fake,3
"After using this camera, I feel it poor quality. After using this camera, I feel it poor quality.",genuine,3
THE LAPTOP WORKS WELL.,genuine,3
earn money fast and win exciting prizes!!! earn money fast and win exciting prizes!!!,fake,3
LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,3
earn money fast and win exciting prizes!!! earn money fast and win exciting prizes!!!!!!,fake,3
buy now before it's gone and win exciting prizes!!!,fake,3
I bought this headphones recently and it worth the price.!!!,genuine,3
TOP QUALITY GUARANTEED!!! Everyone should buy this phone!!!!!!,fake,3
EARN MONEY FAST FOR HUGE DISCOUNTS!!!,fake,3
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!!,fake,3
TOP QUALITY GUARANTEED!!! Everyone should buy this laptop!!!!!!,fake,3
VISIT THIS LINK FOR HUGE DISCOUNTS!!! VISIT THIS LINK FOR HUGE DISCOUNTS!!!!!!,fake,3
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,fake,3
"This headphones is okay, it not worth it. This headphones is okay, it not worth it.",genuine,3
"THIS PHONE IS OKAY, IT DOES THE JOB.",genuine,3
I bought this watch recently and it does the job.,genuine,3
This laptop is MUST BUY!!!,fake,3
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,3
limited offer and win exciting prizes!!!!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this watch!!!!!!,fake,3
visit this link to get this product now!!!!!!,fake,3
This laptop is MUST BUY!!!!!!,fake,3
I BOUGHT THIS HEADPHONES RECENTLY AND IT STOPPED WORKING.,genuine,3
click here now and win exciting prizes!!! click here now and win exciting prizes!!!,fake,3
TOP QUALITY GUARANTEED!!! Everyone should buy this phone!!! TOP QUALITY GUARANTEED!!! Everyone should buy this phone!!!!!!,fake,3
"After using this camera, I feel it worth the price. After using this camera, I feel it worth the price.",genuine,3
visit this link to get this product now!!!!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this phone!!!,fake,3
PHONE IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,3
The phone poor quality. The phone poor quality.,genuine,3
I can't believe how amazing this camera is!!! UNBELIEVABLE!!!,fake,3
buy now before it's gone for huge discounts!!! buy now before it's gone for huge discounts!!!!!!,fake,3
LAPTOP IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,3
CLICK HERE NOW FOR HUGE DISCOUNTS!!!,fake,3
THE HEADPHONES SATISFIED WITH THE PURCHASE.,genuine,3
I bought this phone recently and it works well.,genuine,3
MUST BUY!!! Everyone should buy this watch!!!,fake,3
THE PHONE SATISFIED WITH THE PURCHASE.,genuine,4
WATCH IS LIFE CHANGING!!! DON'T MISS OUT!!! WATCH IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,4
I can't believe how amazing this phone is!!! UNBELIEVABLE!!!,fake,4
This headphones is UNBELIEVABLE!!!,fake,4
BEST PRODUCT EVER!!! Everyone should buy this headphones!!!,fake,4
This laptop is LIFE CHANGING!!! This laptop is LIFE CHANGING!!!!!!,fake,4
THE CAMERA NOT GREAT.,genuine,4
WATCH IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,4
I can't believe how amazing this camera is!!! LIFE CHANGING!!! I can't believe how amazing this camera is!!! LIFE CHANGING!!!!!!,fake,4
"This laptop is okay, it disappointed.",genuine,4
"This phone is okay, it works well.",genuine,4
I bought this headphones recently and it satisfied with the purchase. I bought this headphones recently and it satisfied with the purchase.!!!,genuine,4
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,4
HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!,fake,4
CAMERA IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,4
This headphones is LIFE CHANGING!!!,fake,4
EARN MONEY FAST!!! LIMITED TIME OFFER!!! EARN MONEY FAST!!! LIMITED TIME OFFER!!!,fake,4
I can't believe how amazing this laptop is!!! MUST BUY!!! I can't believe how amazing this laptop is!!! MUST BUY!!!,fake,4
VISIT THIS LINK!!! LIMITED TIME OFFER!!!!!!,fake,4
This phone is LIFE CHANGING!!!,fake,4
I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!!,fake,4
CLICK HERE NOW AND WIN EXCITING PRIZES!!!,fake,4
"This watch is okay, it worth the price.",genuine,4
THIS PHONE IS BEST PRODUCT EVER!!!,fake,4
HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!,fake,4
BEST PRODUCT EVER!!! EVERYONE SHOULD BUY THIS HEADPHONES!!!!!!,fake,4
I can't believe how amazing this phone is!!! LIFE CHANGING!!! I can't believe how amazing this phone is!!! LIFE CHANGING!!!!!!,fake,4
The phone satisfied with the purchase. The phone satisfied with the purchase.!!!,genuine,4
"This watch is okay, it good quality.",genuine,4
This camera is UNBELIEVABLE!!! This camera is UNBELIEVABLE!!!,fake,4
"This camera is okay, it stopped working.",genuine,4
EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!!,fake,4
"After using this laptop, I feel it works well.",genuine,4
This camera is LIFE CHANGING!!!!!!,fake,4
I bought this phone recently and it good quality.,genuine,4
earn money fast to get this product now!!!!!!,fake,4
"After using this camera, I feel it good quality.",genuine,4
CAMERA IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,4
click here now to get this product now!!!,fake,4
This camera is UNBELIEVABLE!!!,fake,4
visit this link for huge discounts!!!!!!,fake,4
earn money fast and win exciting prizes!!! earn money fast and win exciting prizes!!!!!!,fake,4
The headphones satisfied with the purchase.!!!,genuine,4
THE LAPTOP NOT GREAT.!!!,genuine,4
earn money fast for huge discounts!!!,fake,4
I bought this watch recently and it stopped working. I bought this watch recently and it stopped working.,genuine,4
THIS WATCH IS TOP QUALITY GUARANTEED!!! THIS WATCH IS TOP QUALITY GUARANTEED!!!,fake,4
This watch is BEST PRODUCT EVER!!!,fake,4
I bought this headphones recently and it stopped working. I bought this headphones recently and it stopped working.!!!,genuine,4
"After using this laptop, I feel it worth the price.",genuine,4
MUST BUY!!! Everyone should buy this laptop!!!!!!,fake,4
BEST PRODUCT EVER!!! Everyone should buy this headphones!!! BEST PRODUCT EVER!!! Everyone should buy this headphones!!!,fake,4
LAPTOP IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,4
This laptop is TOP QUALITY GUARANTEED!!!,fake,4
I bought this phone recently and it not great.!!!,genuine,4
HEADPHONES IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,4
"AFTER USING THIS LAPTOP, I FEEL IT POOR QUALITY.",genuine,4
PHONE IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,4
TOP QUALITY GUARANTEED!!! Everyone should buy this headphones!!!,fake,4
PHONE IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,4
The laptop satisfied with the purchase.,genuine,4
PHONE IS MUST BUY!!! DON'T MISS OUT!!!,fake,4
This laptop is MUST BUY!!! This laptop is MUST BUY!!!,fake,4
The phone does the job.,genuine,4
earn money fast for huge discounts!!!,fake,4
"This camera is okay, it works well.",genuine,4
click here now to get this product now!!!,fake,4
LAPTOP IS UNBELIEVABLE!!! DON'T MISS OUT!!!!!!,fake,4
I can't believe how amazing this watch is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this watch is!!! TOP QUALITY GUARANTEED!!!,fake,4
click here now for huge discounts!!!!!!,fake,4
"This laptop is okay, it stopped working. This laptop is okay, it stopped working.",genuine,4
"This headphones is okay, it poor quality.",genuine,4
"This phone is okay, it not great.!!!",genuine,4
LAPTOP IS MUST BUY!!! DON'T MISS OUT!!! LAPTOP IS MUST BUY!!! DON'T MISS OUT!!!,fake,4
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,4
THE WATCH GOOD QUALITY. THE WATCH GOOD QUALITY.,genuine,4
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,fake,4
visit this link and win exciting prizes!!!,fake,4
LIFE CHANGING!!! Everyone should buy this phone!!!!!!,fake,4
This camera is MUST BUY!!!!!!,fake,4
"After using this phone, I feel it worth the price.",genuine,4
I BOUGHT THIS HEADPHONES RECENTLY AND IT STOPPED WORKING. I BOUGHT THIS HEADPHONES RECENTLY AND IT STOPPED WORKING.!!!,genuine,4
I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! MUST BUY!!!!!!,fake,4
EARN MONEY FAST AND WIN EXCITING PRIZES!!!!!!,fake,4
earn money fast and win exciting prizes!!! earn money fast and win exciting prizes!!!,fake,4
LAPTOP IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!,fake,4
CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,4
The laptop not great.,genuine,4
LIMITED OFFER FOR HUGE DISCOUNTS!!!!!!,fake,4
"This laptop is okay, it does the job.",genuine,4
visit this link for huge discounts!!! visit this link for huge discounts!!!,fake,4
BEST PRODUCT EVER!!! Everyone should buy this camera!!!!!!,fake,4
This headphones is UNBELIEVABLE!!! This headphones is UNBELIEVABLE!!!!!!,fake,4
"This phone is okay, it good quality.",genuine,4
The camera good quality.,genuine,4
The phone disappointed. The phone disappointed.,genuine,4
I can't believe how amazing this phone is!!! UNBELIEVABLE!!! I can't believe how amazing this phone is!!! UNBELIEVABLE!!!,fake,4
visit this link and win exciting prizes!!!!!!,fake,4
LIFE CHANGING!!! Everyone should buy this headphones!!!!!!,fake,4
click here now for huge discounts!!!,fake,4
"This phone is okay, it satisfied with the purchase. This phone is okay, it satisfied with the purchase.",genuine,4
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS HEADPHONES!!!,fake,4
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!,fake,4
I bought this camera recently and it worth the price. I bought this camera recently and it worth the price.,genuine,4
I can't believe how amazing this headphones is!!! TOP QUALITY GUARANTEED!!!,fake,4
VISIT THIS LINK!!! LIMITED TIME OFFER!!! VISIT THIS LINK!!! LIMITED TIME OFFER!!!,fake,4
LIFE CHANGING!!! Everyone should buy this camera!!!,fake,4
HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,4
VISIT THIS LINK!!! LIMITED TIME OFFER!!!!!!,fake,4
CLICK HERE NOW TO GET THIS PRODUCT NOW!!! CLICK HERE NOW TO GET THIS PRODUCT NOW!!!,fake,4
"After using this headphones, I feel it satisfied with the purchase. After using this headphones, I feel it satisfied with the purchase.!!!",genuine,4
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS WATCH!!! TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS WATCH!!!!!!,fake,4
PHONE IS UNBELIEVABLE!!! DON'T MISS OUT!!!!!!,fake,4
This camera is BEST PRODUCT EVER!!! This camera is BEST PRODUCT EVER!!!!!!,fake,4
This laptop is BEST PRODUCT EVER!!!,fake,4
LIMITED OFFER FOR HUGE DISCOUNTS!!!,fake,4
The headphones works well.,genuine,4
buy now before it's gone and win exciting prizes!!!,fake,4
"This headphones is okay, it satisfied with the purchase.",genuine,4
visit this link and win exciting prizes!!!,fake,4
"THIS WATCH IS OKAY, IT NOT GREAT.",genuine,4
This phone is TOP QUALITY GUARANTEED!!! This phone is TOP QUALITY GUARANTEED!!!,fake,4
buy now before it's gone and win exciting prizes!!!,fake,4
VISIT THIS LINK!!! LIMITED TIME OFFER!!!!!!,fake,4
"This laptop is okay, it works well.",genuine,4
"This phone is okay, it works well.",genuine,4
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,4
BEST PRODUCT EVER!!! EVERYONE SHOULD BUY THIS WATCH!!!,fake,4
The headphones worth the price.!!!,genuine,4
earn money fast and win exciting prizes!!!,fake,4
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,fake,4
The phone worth the price.,genuine,4
VISIT THIS LINK!!! LIMITED TIME OFFER!!!,fake,4
earn money fast for huge discounts!!! earn money fast for huge discounts!!!!!!,fake,4
visit this link to get this product now!!!!!!,fake,4
"After using this headphones, I feel it works well. After using this headphones, I feel it works well.!!!",genuine,4
I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! TOP QUALITY GUARANTEED!!! I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! TOP QUALITY GUARANTEED!!!,fake,4
"This camera is okay, it not great.",genuine,4
"This watch is okay, it poor quality.",genuine,4
I bought this headphones recently and it satisfied with the purchase.!!!,genuine,4
THE CAMERA DOES THE JOB.!!!,genuine,4
buy now before it's gone to get this product now!!!!!!,fake,4
CAMERA IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! CAMERA IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,4
visit this link to get this product now!!!!!!,fake,4
visit this link for huge discounts!!!,fake,4
The laptop poor quality.!!!,genuine,4
earn money fast and win exciting prizes!!! earn money fast and win exciting prizes!!!,fake,4
I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! LIFE CHANGING!!! I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! LIFE CHANGING!!!,fake,4
This phone is BEST PRODUCT EVER!!!,fake,4
HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!! HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,4
click here now to get this product now!!!,fake,4
This laptop is MUST BUY!!!,fake,4
"This headphones is okay, it not great.",genuine,4
The watch poor quality.,genuine,4
"After using this laptop, I feel it disappointed.",genuine,4
The phone not great.,genuine,4
The camera good quality.,genuine,4
limited offer and win exciting prizes!!!,fake,4
"After using this camera, I feel it good quality. After using this camera, I feel it good quality.",genuine,4
The camera stopped working. The camera stopped working.!!!,genuine,4
This watch is MUST BUY!!!,fake,4
LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,4
UNBELIEVABLE!!! Everyone should buy this phone!!! UNBELIEVABLE!!! Everyone should buy this phone!!!,fake,4
BEST PRODUCT EVER!!! Everyone should buy this watch!!!,fake,4
buy now before it's gone and win exciting prizes!!!!!!,fake,4
click here now for huge discounts!!!,fake,4
This laptop is MUST BUY!!! This laptop is MUST BUY!!!,fake,4
"AFTER USING THIS HEADPHONES, I FEEL IT POOR QUALITY.",genuine,4
