review_text,label,rating,source,combined_text
MUST BUY!!! Everyone should buy this headphones!!!!!!,1,4,clean,MUST BUY!!! Everyone should buy this headphones!!!!!!
I can't believe how amazing this laptop is!!! BEST PRODUCT EVER!!!!!!,1,3,clean,I can't believe how amazing this laptop is!!! BEST PRODUCT EVER!!!!!!. Rating: 3
This phone is MUST BUY!!!!!!,1,4,clean,This phone is MUST BUY!!!!!!
"After using this phone, I feel it poor quality.!!!",0,4,clean,"After using this phone, I feel it poor quality.!!!"
EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!!,1,3,clean,EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!! rating 3
The phone not worth it.!!!,0,3,clean,The phone not worth it.!!!
LIFE CHANGING!!! Everyone should buy this phone!!!,1,4,clean,LIFE CHANGING!!! Everyone should buy this phone!!!
"Seemed like they were made for an older model, but I didn't need to purchase a new one.  Great product!Works great.  The ring is a little too long and the color is too dark.",1,2,noisy,"Seemed like they were made for an older model, but I didn't need to purchase a new one.  Great product!Works great.  The ring is a little too long and the color is too dark."
limited offer for huge discounts!!!!!!,1,4,clean,limited offer for huge discounts!!!!!! rating 4
"I will say it up front, yes this was a film never previously seen in America, maybe it still has not been. It is from the 1970's, and just about outdoes most other genre entries (no pun intended) in terms of the degree of sleaze radiating off the screen.

Another film where you could speed the film up 4-5 times and quite easily follow the plot, what little there is of it.

I found it interesting to study the eyes of the people 'acting' in this film, there is a lot of uneasiness amid the sleaze on show.

It is really a straight porn shoot (and it is without a doubt X-rated) with one or two lesbian scenes which would have been pretty radical for those days (I'm guessing).

To give an indication of the story and plot standard, the short sex scenes which were often threatening to break out into a very laid back orgy, well those X-rated scenes were the actual highlight of the entire mess on show.

It must have cost a fair bit to make, as it is well shot for the era, and whoever was behind the camera had at least some idea of what they were doing.

I cannot comment on the dialogue as I couldn't bear to expose myself to it (it was dubbed anyway I think, which compounds the agony).

And if you are thinking of purchasing this DVD based on the jacket featuring a gorilla obviously rather taken with a diverting buxom blonde, you will be sadly disappointed.

There is a lame sex scene involving the bloke in the gorilla suit, with a young woman who obviously is unhappy, does not want her face caught on film, and raises the possibility whether she was aware of what was going on or even whether she felt under a little duress during that scene.

Which brings me back to the central point, yes, this is sleaze with a capital 'S'; you sort of do get what was advertised, but it is so tame and takes itself seriously by today's 'standards' it is almost quaint.",0,1,noisy,"I will say it up front, yes this was a film never previously seen in America, maybe it still has not been. It is from the 1970's, and just about outdoes most other genre entries (no pun intended) in terms of the degree of sleaze radiating off the screen.

Another film where you could speed the film up 4-5 times and quite easily follow the plot, what little there is of it.

I found it interesting to study the eyes of the people 'acting' in this film, there is a lot of uneasiness amid the sleaze on show.

It is really a straight porn shoot (and it is without a doubt X-rated) with one or two lesbian scenes which would have been pretty radical for those days (I'm guessing).

To give an indication of the story and plot standard, the short sex scenes which were often threatening to break out into a very laid back orgy, well those X-rated scenes were the actual highlight of the entire mess on show.

It must have cost a fair bit to make, as it is well shot for the era, and whoever was behind the camera had at least some idea of what they were doing.

I cannot comment on the dialogue as I couldn't bear to expose myself to it (it was dubbed anyway I think, which compounds the agony).

And if you are thinking of purchasing this DVD based on the jacket featuring a gorilla obviously rather taken with a diverting buxom blonde, you will be sadly disappointed.

There is a lame sex scene involving the bloke in the gorilla suit, with a young woman who obviously is unhappy, does not want her face caught on film, and raises the possibility whether she was aware of what was going on or even whether she felt under a little duress during that scene.

Which brings me back to the central point, yes, this is sleaze with a capital 'S'; you sort of do get what was advertised, but it is so tame and takes itself seriously by today's 'standards' it is almost quaint."
"This pan has a thick bottom, somewhat thinner sides (but not too thin) and the non-stick coating is excellent. I don't bother to shape the dough much, I just put dollops in each section and they come out more or less scone shaped. Once you get the baking time and temperature right the thick walls ensure that the bottom and sides get enough heat to develop just a hint of crust.",0,5,noisy,"This pan has a thick bottom, somewhat thinner sides (but not too thin) and the non-stick coating is excellent. I don't bother to shape the dough much, I just put dollops in each section and they come out more or less scone shaped. Once you get the baking time and temperature right the thick walls ensure that the bottom and sides get enough heat to develop just a hint of crust.. Rating: 5"
PHONE IS UNBELIEVABLE!!! DON'T MISS OUT!!!!!!,1,4,clean,PHONE IS UNBELIEVABLE!!! DON'T MISS OUT!!!!!!. Rating: 4
THE PHONE SATISFIED WITH THE PURCHASE.,0,3,clean,THE PHONE SATISFIED WITH THE PURCHASE. rating 3
I BOUGHT THIS WATCH RECENTLY AND IT GOOD QUALITY. I BOUGHT THIS WATCH RECENTLY AND IT GOOD QUALITY.,0,4,clean,I BOUGHT THIS WATCH RECENTLY AND IT GOOD QUALITY. I BOUGHT THIS WATCH RECENTLY AND IT GOOD QUALITY.
"The on off button is sometimes hard to hit, perhaps if it was raised a bit would help. I like the diffused light and goose neck which gives you the ability to arrange it on a desktop for convenient light.",0,4,noisy,"The on off button is sometimes hard to hit, perhaps if it was raised a bit would help. I like the diffused light and goose neck which gives you the ability to arrange it on a desktop for convenient light. rating 4"
"Good start for an author. I'm not sure if this is the author's first book or not, but it read like a beginner. Still, no obvious grammatical errors and every consistent writing (as far as tone and flow). The story could be deeper (read very plain), and the dialogue needs to be smoother; less forced, less formal. The sentences felt choppy and a bit elementary. Needed emotion because it felt very one dimensional.  I didn't find myself falling into the story as I would of a veteran writer, but very good start. I don't regret reading this one, but I won't go recommending it necessarily. I hope this author keeps writing because she'll only get better. Lots of potential.",0,2,noisy,"Good start for an author. I'm not sure if this is the author's first book or not, but it read like a beginner. Still, no obvious grammatical errors and every consistent writing (as far as tone and flow). The story could be deeper (read very plain), and the dialogue needs to be smoother; less forced, less formal. The sentences felt choppy and a bit elementary. Needed emotion because it felt very one dimensional.  I didn't find myself falling into the story as I would of a veteran writer, but very good start. I don't regret reading this one, but I won't go recommending it necessarily. I hope this author keeps writing because she'll only get better. Lots of potential."
"After using this phone, I feel it not great.",0,4,clean,"After using this phone, I feel it not great."
The camera not worth it.,0,5,clean,The camera not worth it. rating 5
earn money fast to get this product now!!! earn money fast to get this product now!!!,1,4,clean,earn money fast to get this product now!!! earn money fast to get this product now!!!
Pay a little more and go with the wide-angle model.  If you have a larger head (,1,3,noisy,Pay a little more and go with the wide-angle model.  If you have a larger head (. Rating: 3
This watch is BEST PRODUCT EVER!!!,1,3,clean,This watch is BEST PRODUCT EVER!!!
"AFTER USING THIS LAPTOP, I FEEL IT WORKS WELL.!!!",0,3,clean,"AFTER USING THIS LAPTOP, I FEEL IT WORKS WELL.!!! rating 3"
CAMERA IS MUST BUY!!! DON'T MISS OUT!!!!!!,1,4,clean,CAMERA IS MUST BUY!!! DON'T MISS OUT!!!!!! rating 4
THIS LAPTOP IS MUST BUY!!! THIS LAPTOP IS MUST BUY!!!,1,4,clean,THIS LAPTOP IS MUST BUY!!! THIS LAPTOP IS MUST BUY!!!. Rating: 4
I can't believe how amazing this phone is!!! LIFE CHANGING!!!,1,2,clean,I can't believe how amazing this phone is!!! LIFE CHANGING!!!
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,1,3,clean,TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!! rating 3
"It held my interest, even though it was an adaptation of a book by the same name.  The story is told in a way",1,4,noisy,"It held my interest, even though it was an adaptation of a book by the same name.  The story is told in a way rating 4"
"This book is really informative. It gives meaning with terms used in ""Sales"" field. Before I read this book, I had a negative impression about Networking. I thought that Networking is illegal because every time I hear ""Networking"", what comes in to my mind is Pyramiding and Scamming. This book enlightens me from negative impression about Networking. This book is really perfect for students who are taking up any majors related to sales, entrepreneur and other business-minded people. I have nothing to say negatively about this book. Contents and format, fonts and others are all good. Explanations are really easy to understand. It has hit my expectation.",0,5,noisy,"This book is really informative. It gives meaning with terms used in ""Sales"" field. Before I read this book, I had a negative impression about Networking. I thought that Networking is illegal because every time I hear ""Networking"", what comes in to my mind is Pyramiding and Scamming. This book enlightens me from negative impression about Networking. This book is really perfect for students who are taking up any majors related to sales, entrepreneur and other business-minded people. I have nothing to say negatively about this book. Contents and format, fonts and others are all good. Explanations are really easy to understand. It has hit my expectation.. Rating: 5"
"I love this author and this series, she has a way of weaving her characters in a way that is so real.",1,5,noisy,"I love this author and this series, she has a way of weaving her characters in a way that is so real."
"This headphones is okay, it not great.",0,3,clean,"This headphones is okay, it not great.. Rating: 3"
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,1,4,clean,EARN MONEY FAST!!! LIMITED TIME OFFER!!!. Rating: 4
"After using this phone, I feel it worth the price.",0,4,clean,"After using this phone, I feel it worth the price.. Rating: 4"
LIFE CHANGING!!! Everyone should buy this laptop!!! LIFE CHANGING!!! Everyone should buy this laptop!!!!!!,1,5,clean,LIFE CHANGING!!! Everyone should buy this laptop!!! LIFE CHANGING!!! Everyone should buy this laptop!!!!!!. Rating: 5
UNBELIEVABLE!!! Everyone should buy this headphones!!!!!!,1,2,clean,UNBELIEVABLE!!! Everyone should buy this headphones!!!!!!. Rating: 2
The shipping took too long. also pretty sure other sellers have this for less. ,1,4,clean,The shipping took too long. also pretty sure other sellers have this for less. 
HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!! HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!,1,4,clean,HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!! HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!
The headphones good quality.,0,3,clean,The headphones good quality.
UNBELIEVABLE!!! Everyone should buy this headphones!!! UNBELIEVABLE!!! Everyone should buy this headphones!!!!!!,1,4,clean,UNBELIEVABLE!!! Everyone should buy this headphones!!! UNBELIEVABLE!!! Everyone should buy this headphones!!!!!!
I CAN'T BELIEVE HOW AMAZING THIS CAMERA IS!!! LIFE CHANGING!!! I CAN'T BELIEVE HOW AMAZING THIS CAMERA IS!!! LIFE CHANGING!!!!!!,1,4,clean,I CAN'T BELIEVE HOW AMAZING THIS CAMERA IS!!! LIFE CHANGING!!! I CAN'T BELIEVE HOW AMAZING THIS CAMERA IS!!! LIFE CHANGING!!!!!!
This headphones is BEST PRODUCT EVER!!!,1,3,clean,This headphones is BEST PRODUCT EVER!!!
This camera is LIFE CHANGING!!!!!!,1,4,clean,This camera is LIFE CHANGING!!!!!! rating 4
This camera is BEST PRODUCT EVER!!! This camera is BEST PRODUCT EVER!!!,1,4,clean,This camera is BEST PRODUCT EVER!!! This camera is BEST PRODUCT EVER!!! rating 4
"I loved this movie.  I am a huge fan of Erin Krakow.  She does awkward better than anyone else, and I definitely felt the awkwardness between her character and her childhood rival.  A lot of people have said they thought the rivalry was immature, but who hasn't been around someone who brings out our worse.  I thought it was hilarious to watch.  I'm glad I've got another wonderful Christmas hallmark movie to add to my growing collection.",0,5,noisy,"I loved this movie.  I am a huge fan of Erin Krakow.  She does awkward better than anyone else, and I definitely felt the awkwardness between her character and her childhood rival.  A lot of people have said they thought the rivalry was immature, but who hasn't been around someone who brings out our worse.  I thought it was hilarious to watch.  I'm glad I've got another wonderful Christmas hallmark movie to add to my growing collection."
LIFE CHANGING!!! Everyone should buy this phone!!!,1,4,clean,LIFE CHANGING!!! Everyone should buy this phone!!! rating 4
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!!!!,1,4,clean,HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!!!! rating 4
I have several of these and love them.  They have a tight seal and hold plenty.,0,5,noisy,I have several of these and love them.  They have a tight seal and hold plenty.
I bought this camera recently and it poor quality.!!!,0,4,clean,I bought this camera recently and it poor quality.!!!
"This phone is okay, it good quality. This phone is okay, it good quality.",0,4,clean,"This phone is okay, it good quality. This phone is okay, it good quality."
"This review is aimed solely at The Curse as I bought the double feature just for that movie.  I saw this movie as a child and seeing it again after all these years, I am quite surprised at how frightful it was despite being an obvious low budget movie with rather poor acting.  Despite the obvious, you get sucked into the movie and it with this that I give it a high satisfactory rating and will love to watch it again.  As for the curse 2...I haven't seen it but it doesn't interest me either.",0,5,noisy,"This review is aimed solely at The Curse as I bought the double feature just for that movie.  I saw this movie as a child and seeing it again after all these years, I am quite surprised at how frightful it was despite being an obvious low budget movie with rather poor acting.  Despite the obvious, you get sucked into the movie and it with this that I give it a high satisfactory rating and will love to watch it again.  As for the curse 2...I haven't seen it but it doesn't interest me either. rating 5"
"This device does not support the HDMI cable. I was able to turn it off and it worked fine. I haven't tried using it with the TRS-80, but that is a matter of personal preference. I will update this review when I learn more. I have a TRS-80 and it is the only way to use the TRS-80. It does not have a cable, and it does not have a power adapter.",1,1,noisy,"This device does not support the HDMI cable. I was able to turn it off and it worked fine. I haven't tried using it with the TRS-80, but that is a matter of personal preference. I will update this review when I learn more. I have a TRS-80 and it is the only way to use the TRS-80. It does not have a cable, and it does not have a power adapter."
The phone not great.,0,3,clean,The phone not great. rating 3
Purchased it for my college and it works fine.  I will keep this for the future.Great product. Great price. I am using it with the TRS-80 and it does not require a power adapter.  I am very pleased.I bought this to replace a broken one I bought for my TV.,1,5,noisy,Purchased it for my college and it works fine.  I will keep this for the future.Great product. Great price. I am using it with the TRS-80 and it does not require a power adapter.  I am very pleased.I bought this to replace a broken one I bought for my TV.
UNBELIEVABLE!!! Everyone should buy this phone!!!,1,3,clean,UNBELIEVABLE!!! Everyone should buy this phone!!!. Rating: 3
TOP QUALITY GUARANTEED!!! Everyone should buy this laptop!!!,1,3,clean,TOP QUALITY GUARANTEED!!! Everyone should buy this laptop!!!
"This watch is okay, it stopped working.",0,4,clean,"This watch is okay, it stopped working."
This collar works great. It is just hard to turnoff now and then.,0,4,noisy,This collar works great. It is just hard to turnoff now and then. rating 4
I bought this phone recently and it not worth it.!!!,0,3,clean,I bought this phone recently and it not worth it.!!!
click here now for huge discounts!!!,1,2,clean,click here now for huge discounts!!!
WATCH IS LIFE CHANGING!!! DON'T MISS OUT!!!,1,5,clean,WATCH IS LIFE CHANGING!!! DON'T MISS OUT!!!
CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!! CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!,1,5,clean,CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!! CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!. Rating: 5
I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! TOP QUALITY GUARANTEED!!! I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! TOP QUALITY GUARANTEED!!!,1,4,clean,I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! TOP QUALITY GUARANTEED!!! I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! TOP QUALITY GUARANTEED!!!. Rating: 4
Its functional satisfactory,0,3,clean,Its functional satisfactory
click here now to get this product now!!!,1,4,clean,click here now to get this product now!!! rating 4
The headphones satisfied with the purchase.,0,4,clean,The headphones satisfied with the purchase.
Minor issues aside pretty happy with it,0,4,clean,Minor issues aside pretty happy with it rating 4
This headphones is BEST PRODUCT EVER!!!,1,3,clean,This headphones is BEST PRODUCT EVER!!!
Decent all around product,0,2,clean,Decent all around product
"THIS PHONE IS OKAY, IT WORTH THE PRICE.",0,2,clean,"THIS PHONE IS OKAY, IT WORTH THE PRICE."
"As stated. Bluetooth sync is not an issue with the Pioneer.

If you have a Pioneer speaker setup that",1,5,noisy,"As stated. Bluetooth sync is not an issue with the Pioneer.

If you have a Pioneer speaker setup that"
BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!!,1,4,clean,BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!!
Zoe has a bed and breakfast with her brothers and her sister. She also has a baby girl. I had a lot of fun with this book. It was a very interesting story with many twists and turns. I liked the fact that the heroine was an excellent writer. The book had a lot of potential. I did get a little overwhelmed and didn't like how the story ended.,1,5,noisy,Zoe has a bed and breakfast with her brothers and her sister. She also has a baby girl. I had a lot of fun with this book. It was a very interesting story with many twists and turns. I liked the fact that the heroine was an excellent writer. The book had a lot of potential. I did get a little overwhelmed and didn't like how the story ended.
"THIS WATCH IS OKAY, IT POOR QUALITY.",0,2,clean,"THIS WATCH IS OKAY, IT POOR QUALITY."
VISIT THIS LINK AND WIN EXCITING PRIZES!!! VISIT THIS LINK AND WIN EXCITING PRIZES!!!!!!,1,2,clean,VISIT THIS LINK AND WIN EXCITING PRIZES!!! VISIT THIS LINK AND WIN EXCITING PRIZES!!!!!! rating 2
"This laptop is okay, it worth the price. This laptop is okay, it worth the price.!!!",0,3,clean,"This laptop is okay, it worth the price. This laptop is okay, it worth the price.!!!"
Absolutely love these! You can't go wrong with these!Very good quality. Nice little speaker! Works great.,1,5,noisy,Absolutely love these! You can't go wrong with these!Very good quality. Nice little speaker! Works great.
THE HEADPHONES WORKS WELL.,0,5,clean,THE HEADPHONES WORKS WELL. rating 5
"We tried Angel's Eyes for our terrier mix, and it worked very well.  Then I thought I'd switch to this product, just to try, and it works almost as well for him.  He still gets some dry, brown ""eye boogers"" in the corners of his eyes (the color, BTW, which some reviewers describe as looking like ""blood,"" is likely normal and due to oxidization), which we find easy to remove, and there are almost no more tears.  So we are satisfied with this product.",0,4,noisy,"We tried Angel's Eyes for our terrier mix, and it worked very well.  Then I thought I'd switch to this product, just to try, and it works almost as well for him.  He still gets some dry, brown ""eye boogers"" in the corners of his eyes (the color, BTW, which some reviewers describe as looking like ""blood,"" is likely normal and due to oxidization), which we find easy to remove, and there are almost no more tears.  So we are satisfied with this product.. Rating: 4"
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,1,3,clean,EARN MONEY FAST!!! LIMITED TIME OFFER!!!
This watch is TOP QUALITY GUARANTEED!!! This watch is TOP QUALITY GUARANTEED!!!,1,3,clean,This watch is TOP QUALITY GUARANTEED!!! This watch is TOP QUALITY GUARANTEED!!!
This is a really great book. The characters are well developed and the plot is well written.,1,5,noisy,This is a really great book. The characters are well developed and the plot is well written.
I BOUGHT THIS HEADPHONES RECENTLY AND IT DISAPPOINTED.,0,4,clean,I BOUGHT THIS HEADPHONES RECENTLY AND IT DISAPPOINTED.. Rating: 4
"great price for the Gigs!  These little guys work great and hold all you photos, music, etc... to share w/ your friends.",0,4,noisy,"great price for the Gigs!  These little guys work great and hold all you photos, music, etc... to share w/ your friends."
This was a Christmas gift for my husband. He loved it. He just loves the colors.,1,5,noisy,This was a Christmas gift for my husband. He loved it. He just loves the colors.. Rating: 5
"After using this camera, I feel it stopped working.",0,3,clean,"After using this camera, I feel it stopped working. rating 3"
"Once you set the security settings, you can change the security settings by clicking on the button next to",1,4,noisy,"Once you set the security settings, you can change the security settings by clicking on the button next to"
visit this link to get this product now!!!,1,4,clean,visit this link to get this product now!!!
buy now before it's gone to get this product now!!!,1,3,clean,buy now before it's gone to get this product now!!!
It was a good book in that  each chapter was story that could stand alone.  I was very busy and I could read it at a slow pace a chapter or two at a time.  I was a little disapointed that at yhe ending.,0,4,noisy,It was a good book in that  each chapter was story that could stand alone.  I was very busy and I could read it at a slow pace a chapter or two at a time.  I was a little disapointed that at yhe ending. rating 4
VISIT THIS LINK AND WIN EXCITING PRIZES!!!!!!,1,5,clean,VISIT THIS LINK AND WIN EXCITING PRIZES!!!!!!
BEST PRODUCT EVER!!! Everyone should buy this laptop!!!,1,3,clean,BEST PRODUCT EVER!!! Everyone should buy this laptop!!!
buy now before it's gone for huge discounts!!! buy now before it's gone for huge discounts!!!,1,4,clean,buy now before it's gone for huge discounts!!! buy now before it's gone for huge discounts!!!
"After using this camera, I feel it poor quality.",0,4,clean,"After using this camera, I feel it poor quality."
MUST BUY!!! Everyone should buy this headphones!!!!!!,1,3,clean,MUST BUY!!! Everyone should buy this headphones!!!!!! rating 3
Great little camera. Comes on time. The only problem is that it takes a while to get used to. If you want to get a good shot then the TRS-F1235 is a good option.,1,5,noisy,Great little camera. Comes on time. The only problem is that it takes a while to get used to. If you want to get a good shot then the TRS-F1235 is a good option.
I bought this headphones recently and it does the job. I bought this headphones recently and it does the job.,0,3,clean,I bought this headphones recently and it does the job. I bought this headphones recently and it does the job. rating 3
Victor Mature plays an ex-GIANT MILITARY FORCE who is now a UNCLE.  The other two characters are all very likable and have the potential to be great.  The only thing that bothered me was the fact that they were all very young and still very young.  I felt that the only reason the movie had a kid-friendly ending was because they had already made a movie about a child and it was pretty weak.  I thought that the main reason for the ending was that they had made the movie about a child,1,4,noisy,Victor Mature plays an ex-GIANT MILITARY FORCE who is now a UNCLE.  The other two characters are all very likable and have the potential to be great.  The only thing that bothered me was the fact that they were all very young and still very young.  I felt that the only reason the movie had a kid-friendly ending was because they had already made a movie about a child and it was pretty weak.  I thought that the main reason for the ending was that they had made the movie about a child rating 4
"One of those films you wish you'd written yourself.

I just thought this was an excellent film. As a low budget indie you couldn't ask for anything more. If there was a few million behind it, and some stars in the main roles, this film could be a blockbuster.

Why? Because it's credible. A few years from now, something like this WILL be happening, as AI influences people, AI becomes as real as real people, and it has the chance to become all powerful.

Forget movies like Transcendence. This is the way it'll happen, pretty much.",0,5,noisy,"One of those films you wish you'd written yourself.

I just thought this was an excellent film. As a low budget indie you couldn't ask for anything more. If there was a few million behind it, and some stars in the main roles, this film could be a blockbuster.

Why? Because it's credible. A few years from now, something like this WILL be happening, as AI influences people, AI becomes as real as real people, and it has the chance to become all powerful.

Forget movies like Transcendence. This is the way it'll happen, pretty much."
PHONE IS MUST BUY!!! DON'T MISS OUT!!! PHONE IS MUST BUY!!! DON'T MISS OUT!!!,1,3,clean,PHONE IS MUST BUY!!! DON'T MISS OUT!!! PHONE IS MUST BUY!!! DON'T MISS OUT!!!
This laptop is MUST BUY!!!!!!,1,5,clean,This laptop is MUST BUY!!!!!!
I bought this laptop recently and it good quality.!!!,0,3,clean,I bought this laptop recently and it good quality.!!!
The headphones does the job.,0,4,clean,The headphones does the job. rating 4
"THIS HEADPHONES IS OKAY, IT DISAPPOINTED.!!!",0,4,clean,"THIS HEADPHONES IS OKAY, IT DISAPPOINTED.!!!. Rating: 4"
"This camera is okay, it not worth it.!!!",0,3,clean,"This camera is okay, it not worth it.!!!"
This watch is MUST BUY!!!!!!,1,3,clean,This watch is MUST BUY!!!!!!
LIMITED OFFER!!! LIMITED TIME OFFER!!!!!!,1,3,clean,LIMITED OFFER!!! LIMITED TIME OFFER!!!!!!. Rating: 3
"Wow, book 2 in the Desert Guard series is even better than the 1st.  This is Miles & Hank's story, and it is filled with action, twists, self-discovery, determination and of course, a cute kid. I really liked that the characters are so real, complex and full of emotion.  I love the interplay between all the characters and the meddling of the goddesses.  I am so looking forward to Sean & Hannah's story and am impatient to read what I expect to be as good as the last two.  I also hope this world's stories continue as I want to read more about Tito, the children & even the fallen.
Review copy provided by the author in exchange for an honest review.",0,5,noisy,"Wow, book 2 in the Desert Guard series is even better than the 1st.  This is Miles & Hank's story, and it is filled with action, twists, self-discovery, determination and of course, a cute kid. I really liked that the characters are so real, complex and full of emotion.  I love the interplay between all the characters and the meddling of the goddesses.  I am so looking forward to Sean & Hannah's story and am impatient to read what I expect to be as good as the last two.  I also hope this world's stories continue as I want to read more about Tito, the children & even the fallen.
Review copy provided by the author in exchange for an honest review."
The camera satisfied with the purchase. The camera satisfied with the purchase.,0,4,clean,The camera satisfied with the purchase. The camera satisfied with the purchase.. Rating: 4
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,1,3,clean,EARN MONEY FAST!!! LIMITED TIME OFFER!!! rating 3
limited offer to get this product now!!!,1,2,clean,limited offer to get this product now!!!. Rating: 2
I BOUGHT THIS HEADPHONES RECENTLY AND IT DISAPPOINTED.,0,3,clean,I BOUGHT THIS HEADPHONES RECENTLY AND IT DISAPPOINTED. rating 3
LIMITED OFFER AND WIN EXCITING PRIZES!!!,1,2,clean,LIMITED OFFER AND WIN EXCITING PRIZES!!!. Rating: 2
click here now to get this product now!!!!!!,1,3,clean,click here now to get this product now!!!!!! rating 3
I can't believe how amazing this headphones is!!! MUST BUY!!!,1,3,clean,I can't believe how amazing this headphones is!!! MUST BUY!!!
The camera not great.!!!,0,4,clean,The camera not great.!!! rating 4
I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE. I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE.,0,4,clean,I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE. I BOUGHT THIS HEADPHONES RECENTLY AND IT SATISFIED WITH THE PURCHASE.
UNBELIEVABLE!!! Everyone should buy this watch!!! UNBELIEVABLE!!! Everyone should buy this watch!!!,1,3,clean,UNBELIEVABLE!!! Everyone should buy this watch!!! UNBELIEVABLE!!! Everyone should buy this watch!!!. Rating: 3
This laptop is TOP QUALITY GUARANTEED!!! This laptop is TOP QUALITY GUARANTEED!!!,1,5,clean,This laptop is TOP QUALITY GUARANTEED!!! This laptop is TOP QUALITY GUARANTEED!!!
Average product neither great nor terrible,0,4,clean,Average product neither great nor terrible rating 4
"After using this phone, I feel it does the job. After using this phone, I feel it does the job.!!!",0,4,clean,"After using this phone, I feel it does the job. After using this phone, I feel it does the job.!!! rating 4"
"This watch is okay, it worth the price.!!!",0,5,clean,"This watch is okay, it worth the price.!!!"
The laptop runs most things I need without issues. Sometimes gets a bit warm during heavy tasks but nothing concerning.,0,4,clean,The laptop runs most things I need without issues. Sometimes gets a bit warm during heavy tasks but nothing concerning. rating 4
This laptop is UNBELIEVABLE!!!,1,3,clean,This laptop is UNBELIEVABLE!!!
WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,1,3,clean,WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!
CAMERA IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,1,5,clean,CAMERA IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!. Rating: 5
limited offer to get this product now!!!,1,3,clean,limited offer to get this product now!!! rating 3
"This phone is okay, it stopped working. This phone is okay, it stopped working.",0,4,clean,"This phone is okay, it stopped working. This phone is okay, it stopped working."
"AFTER USING THIS HEADPHONES, I FEEL IT NOT GREAT.",0,3,clean,"AFTER USING THIS HEADPHONES, I FEEL IT NOT GREAT."
The headphones poor quality.,0,4,clean,The headphones poor quality. rating 4
limited offer and win exciting prizes!!! limited offer and win exciting prizes!!!,1,3,clean,limited offer and win exciting prizes!!! limited offer and win exciting prizes!!!
"After using this watch, I feel it good quality. After using this watch, I feel it good quality.",0,2,clean,"After using this watch, I feel it good quality. After using this watch, I feel it good quality.. Rating: 2"
"Worked well for the 3 weeks I've had this amp. The optional SDB sound effect was surprisingly good. Had this connected to pioneer sb22. The music player on this device was ok, very basic with not much features, was a bit difficult to navigate around the settings. On the third week this amp started to act up, would not stay off, keeps turning itself on. Only way to turn off was to unplug it. Was still within return period and got a full refund.",0,3,noisy,"Worked well for the 3 weeks I've had this amp. The optional SDB sound effect was surprisingly good. Had this connected to pioneer sb22. The music player on this device was ok, very basic with not much features, was a bit difficult to navigate around the settings. On the third week this amp started to act up, would not stay off, keeps turning itself on. Only way to turn off was to unplug it. Was still within return period and got a full refund. rating 3"
